date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:00:09	444/444	---MCZ	200	added ('OK')	text/css	etag:W/%226400977d-1bc%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-bootstrap-touchspin.html)
09:00:09	11284/11284	---MCZ	200	added ('OK')	application/javascript	etag:W/%226400977d-2c14%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-bootstrap-touchspin.html)
09:00:09	2449/2449	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263eddc3a-991%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/forms/form-bootstrap-touchspin.init.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/forms/form-bootstrap-touchspin.init.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-bootstrap-touchspin.html)
09:00:10	5605/5605	---MCZ	200	added ('OK')	text/css	etag:W/%226400977d-15e5%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-switch/dist/css/bootstrap3/bootstrap-switch.min.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-switch/dist/css/bootstrap3/bootstrap-switch.min.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-bootstrap-switch.html)
09:00:10	14327/14327	---MCZ	200	added ('OK')	application/javascript	etag:W/%226400977d-37f7%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-switch/dist/js/bootstrap-switch.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-switch/dist/js/bootstrap-switch.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-bootstrap-switch.html)
09:00:10	701/701	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263eddc3a-2bd%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/forms/bootstrap-switch.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/forms/bootstrap-switch.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-bootstrap-switch.html)
09:00:11	16264/16264	---MCZ	200	added ('OK')	text/css	etag:W/%226400977d-3f88%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/select2/dist/css/select2.min.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/select2/dist/css/select2.min.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-select2.html)
09:00:11	76768/76768	---MCZ	200	added ('OK')	application/javascript	etag:W/%226400977d-12be0%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/select2/dist/js/select2.full.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/select2/dist/js/select2.full.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-select2.html)
09:00:12	73163/73163	---MCZ	200	added ('OK')	application/javascript	etag:W/%226400977d-11dcb%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/select2/dist/js/select2.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/select2/dist/js/select2.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-select2.html)
09:00:12	11410/11410	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263eddc3a-2c92%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/forms/select2.init.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/forms/select2.init.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-select2.html)
09:00:13	1487/1487	---MCZ	200	added ('OK')	text/css	etag:W/%226400977d-5cf%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-duallistbox/dist/bootstrap-duallistbox.min.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-duallistbox/dist/bootstrap-duallistbox.min.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-dual-listbox.html)
09:00:13	16555/16555	---MCZ	200	added ('OK')	application/javascript	etag:W/%226400977d-40ab%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-duallistbox/dist/jquery.bootstrap-duallistbox.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-duallistbox/dist/jquery.bootstrap-duallistbox.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-dual-listbox.html)
09:00:13	2862/2862	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-b2e%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/forms/dual-listbox.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/forms/dual-listbox.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-dual-listbox.html)
09:00:14	15731/15731	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-3d73%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-paginator.html)
09:00:14	1189/1189	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-4a5%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-datepaginator/dist/bootstrap-datepaginator.min.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-datepaginator/dist/bootstrap-datepaginator.min.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-paginator.html)
09:00:15	58921/58921	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-e629%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/moment/min/moment.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/moment/min/moment.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-paginator.html)
09:00:15	33693/33693	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-839d%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-datepicker/dist/js/bootstrap-datepicker.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-datepicker/dist/js/bootstrap-datepicker.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-paginator.html)
09:00:15	9565/9565	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-255d%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-datepaginator/dist/bootstrap-datepaginator.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-datepaginator/dist/bootstrap-datepaginator.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-paginator.html)
09:00:16	3736/3736	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-e98%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/cropper/dist/cropper.min.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/cropper/dist/cropper.min.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-img-cropper.html)
09:00:17	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jul%202023%2002:00:18%20GMT	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/cropped.jpg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/cropped.jpg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-img-cropper.html)
09:00:17	54216/54216	---M--	200	added ('OK')	image/jpeg	etag:%2264905785-d3c8%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/images/backgrounds/cropper-img.jpg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/images/backgrounds/cropper-img.jpg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-img-cropper.html)
09:00:18	37532/37532	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-929c%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/cropper/dist/cropper.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/cropper/dist/cropper.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-img-cropper.html)
09:00:18	7194/7194	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-1c1a%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/plugins/cropper.init.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/plugins/cropper.init.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-img-cropper.html)
09:00:19	9830/9830	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-2666%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/dropzone/dist/min/dropzone.min.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/dropzone/dist/min/dropzone.min.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-dropzone.html)
09:00:21	103811/103811	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-19583%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/inputmask/dist/jquery.inputmask.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/inputmask/dist/jquery.inputmask.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-mask.html)
09:00:21	114589/114589	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-1bf9d%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/dropzone/dist/min/dropzone.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/dropzone/dist/min/dropzone.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-dropzone.html)
09:00:22	1398/1398	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-576%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/plugins/mask.init.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/plugins/mask.init.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-mask.html)
09:00:22	26900/26900	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-6914%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/typeahead.js/dist/typeahead.jquery.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/typeahead.js/dist/typeahead.jquery.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-typeahead.html)
09:00:23	12998/12998	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-32c6%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/typeahead.js/dist/bloodhound.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/typeahead.js/dist/bloodhound.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-typeahead.html)
09:00:23	7372/7372	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-1ccc%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/plugins/typeahead/typeahead.init.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/plugins/typeahead/typeahead.init.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-typeahead.html)
09:00:24	46645/46645	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-b635%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/assets/extra-libs/jqbootstrapvalidation/validation.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/assets/extra-libs/jqbootstrapvalidation/validation.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-custom-validation.html)
09:00:24	10116/10116	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-2784%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/@claviska/jquery-minicolors/jquery.minicolors.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/@claviska/jquery-minicolors/jquery.minicolors.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-colorpicker.html)
09:00:25	12393/12393	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-3069%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/jquery-asColor/dist/jquery-asColor.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/jquery-asColor/dist/jquery-asColor.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-colorpicker.html)
09:00:25	9656/9656	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-25b8%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/jquery-asGradient/dist/jquery-asGradient.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/jquery-asGradient/dist/jquery-asGradient.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-colorpicker.html)
09:00:25	33583/33583	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-832f%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/jquery-asColorPicker/dist/jquery-asColorPicker.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/jquery-asColorPicker/dist/jquery-asColorPicker.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-colorpicker.html)
09:00:26	15606/15606	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-3cf6%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/@claviska/jquery-minicolors/jquery.minicolors.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/@claviska/jquery-minicolors/jquery.minicolors.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-colorpicker.html)
09:00:26	3795/3795	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-ed3%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/themes/default.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/themes/default.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-datetimepicker.html)
09:00:26	6040/6040	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-1798%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/themes/default.date.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/themes/default.date.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-datetimepicker.html)
09:00:26	2785/2785	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-ae1%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/themes/default.time.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/themes/default.time.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-datetimepicker.html)
09:00:27	8174/8174	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-1fee%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/compressed/picker.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/compressed/picker.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-datetimepicker.html)
09:00:27	12787/12787	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-31f3%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/compressed/picker.date.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/compressed/picker.date.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-datetimepicker.html)
09:00:27	9059/9059	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-2363%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/compressed/picker.time.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/compressed/picker.time.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-datetimepicker.html)
09:00:27	1893/1893	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-765%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/compressed/legacy.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/pickadate-jalaali/lib/compressed/legacy.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-datetimepicker.html)
09:00:27	104409/104409	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-197d9%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-material-datetimepicker/node_modules/moment/moment.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-material-datetimepicker/node_modules/moment/moment.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-datetimepicker.html)
09:00:28	66264/66264	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-102d8%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/daterangepicker/daterangepicker.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/daterangepicker/daterangepicker.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-datetimepicker.html)
09:00:28	15844/15844	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-3de4%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/plugins/datetimepicker.init.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/js/plugins/datetimepicker.init.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-datetimepicker.html)
09:00:28	7659/7659	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-1deb%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/daterangepicker/daterangepicker.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/daterangepicker/daterangepicker.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-bootstrap-rangepicker.html)
09:00:29	14330/14330	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-37fa%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/moment-js/moment.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/moment-js/moment.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-bootstrap-datepicker.html)
09:00:29	3575/3575	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-df7%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-material-datepicker.html)
09:00:30	56610/56610	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-dd22%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-picker-material-datepicker.html)
09:00:30	815/815	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-32f%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/ckeditor/samples/toolbarconfigurator/lib/codemirror/neo.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/ckeditor/samples/toolbarconfigurator/lib/codemirror/neo.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-editor-ckeditor.html)
09:00:31	65705/65705	---MCZ	200	added ('OK')	text/css	etag:W/%2264905785-100a9%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/ckeditor/samples/css/samples.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/ckeditor/samples/css/samples.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-editor-ckeditor.html)
09:00:31	38622/38622	---M--	200	added ('OK')	image/jpeg	etag:%2264905785-96de%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/images/backgrounds/img1.jpg	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/images/backgrounds/img1.jpg	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-editor-ckeditor.html)
09:00:33	1540/1540	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-604%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/ckeditor/samples/js/sample.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/ckeditor/samples/js/sample.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-editor-ckeditor.html)
09:00:35	24743/24743	---MCZ	200	added ('OK')	text/css	etag:W/%22645890a5-60a7%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/quill/dist/quill.snow.css	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/quill/dist/quill.snow.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-editor-quill.html)
09:00:35	645069/645069	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264905785-9d7cd%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/ckeditor/ckeditor.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/ckeditor/ckeditor.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-editor-ckeditor.html)
09:00:37	216333/216333	---MCZ	200	added ('OK')	application/javascript	etag:W/%22645890a5-34d0d%22	https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/quill/dist/quill.min.js	C:/laragon/www/template/modernize/demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/dist/libs/quill/dist/quill.min.js	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-editor-quill.html)
09:00:38	5919/5919	---M-Z	200	added ('OK')	text/css	etag:%225eb03e2c-171f%22	https://cdnjs.cloudflare.com/ajax/libs/codemirror/5.41.0/codemirror.min.css	C:/laragon/www/template/modernize/cdnjs.cloudflare.com/ajax/libs/codemirror/5.41.0/codemirror.min.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-editor-summernote.html)
09:00:38	1736/1736	---M-Z	200	added ('OK')	text/css	etag:%225eb03e2c-6c8%22	https://cdnjs.cloudflare.com/ajax/libs/codemirror/5.41.0/theme/blackboard.min.css	C:/laragon/www/template/modernize/cdnjs.cloudflare.com/ajax/libs/codemirror/5.41.0/theme/blackboard.min.css	(from https://demos.adminmart.com/premium/bootstrap/modernize-bootstrap/package/html/main/form-editor-summernote.html)
